ACC;CAT;VOX;SUB;MSI_P;MSI_T;MUS;FMM;IES
1;/a/;1;15;7;9;1;1;693.10893289713
1;/a/;1;16;11;36;1;1;562.111655003722
1;/a/;1;17;7;9;1;1;657.758126539391
1;/a/;1;19;14;46;1;1;524.374576783229
1;/a/;1;21;23;44;1;1;722.692754858282
1;/a/;1;23;7;37;1;1;562.609595119424
1;/a/;1;24;23;40;1;1;602.82440024162
1;/a/;1;25;7;27;1;1;689.551158160704
1;/a/;1;27;15;45;1;1;740.804501485347
1;/a/;1;28;14;22;1;1;888.695456193221
1;/a/;1;29;11;42;1;1;473.716411613517
1;/a/;1;1;7;35;1;1;476.63551152462
1;/a/;1;2;13;38;1;1;506.288436566377
